word1,word2,freq_w1w2,freq_w2w1,freq_total
affairs,infidelities,36,5,41
affairs,pills,0,6,6
affecting,solemn,29,268,297
affection,amusement,117,184,301
affection,approval,496,459,955
affection,affirmation,77,59,136
affection,appreciation,739,558,1297
affection,care,1371,3295,4666
affection,esteem,1364,1913,3277
affection,delight,185,70,255
affection,distraction,8,0,8
affection,faith,128,217,345
affection,desire,715,298,1013
affection,friendship,848,1416,2264
affection,gifts,88,154,242
affection,gratitude,1863,2057,3920
affection,help,61,101,162
affection,happiness,231,287,518
affection,identification,23,7,30
affection,impatience,19,23,42
affection,joy,239,592,831
affection,interest,390,1114,1504
affection,love,3658,38870,42528
affection,loyalty,1497,1803,3300
affection,pleasure,195,266,461
affection,pride,516,1355,1871
affection,partiality,3,7,10
affection,play,133,63,196
affection,purity,22,23,45
affection,respect,6557,8845,15402
affection,sorrow,126,113,239
affection,sympathy,900,1214,2114
affection,selflessness,4,5,9
affection,thankfulness,11,10,21
affection,trust,875,1871,2746
affection,veneration,185,136,321
affectionate,cheerful,45,177,222
affectionate,brilliant,8,9,17
affectionate,chummy,1,5,6
affectionate,gentle,271,1389,1660
affectionate,kind,393,1809,2202
affectionate,grateful,325,373,698
affectionate,decent,1,28,29
affectionate,lovely,20,58,78
affectionate,peaceful,16,54,70
affectionate,protecting,2,0,2
affectionate,playful,469,513,982
affectionate,loving,990,1746,2736
affectionate,soft,19,174,193
affectionate,sweet,242,886,1128
affectionate,tender,263,1111,1374
affectionate,soothing,10,26,36
affectionate,sincere,118,341,459
affectionately,sincerely,40,180,220
affectionate,unselfish,12,18,30
affectionate,thoughtful,235,96,331
affectionately,disrespectfully,0,0,0
affections,hearts,38,236,274
affective,cognitive,8318,17785,26103
affiliating,teaching,8,35,43
affirm,avow,26,128,154
affirmation,liberation,12,11,23
affirmative,negative,1975,347,2322
afflicted,destitute,55,28,83
affliction,pain,70,240,310
affliction,fear,30,22,52
afflicting,cynical,0,0,0
afflicted,sick,2,804,806
affliction,sorrow,119,387,506
affluence,respectability,37,11,48
affordable,cheap,392,2371,2763
affordable,convenient,2770,4485,7255
affluence,reputation,5,3,8
affordable,delicious,495,637,1132
affrighted,fled,8,0,8
affray,alarm,0,14,14
affrighted,afraid,0,5,5
affricates,fricatives,111,306,417
affrighted,trembling,6,31,37
afloat,popular,3,1,4
afraid,alone,567,2594,3161
afoot,alone,99,112,211
afloat,ashore,825,793,1618
afraid,ashamed,844,879,1723
afraid,curious,33,103,136
afraid,awkward,14,83,97
afraid,defiant,10,18,28
afraid,lonely,145,957,1102
afraid,lost,156,779,935
afraid,nervous,245,1124,1369
afraid,trembling,120,204,324
afraid,pathetic,3,17,20
afraid,silent,39,192,231
afraid,upheaval,1,1,2
afraid,whimpering,1,9,10
afresh,tenfold,7,0,7
african,asian,52,40,92
african,arab,24,14,38
african,british,1,1,2
african,caribbean,31,4,35
african,egyptian,1,1,2
african,eurasian,0,3,3
african,european,13,32,45
african,french,1,4,5
african,indian,24,4,28
african,portuguese,0,0,0
african,japanese,0,4,4
african,oriental,0,16,16
african,semitic,0,1,1
african,spanish,0,5,5
aft,amidships,78,93,171
aft,bef,0,3,3
aft,deck,0,90,90
aft,fore,105,37999,38104
aft,forward,303,6970,7273
aft,knelt,8,0,8
aft,quiet,0,0,0
after,before,8590,1947045,1955635
aftercastles,forecastles,1,12,13
afternoon,evenings,528,6,534
afternoon,morning,355,34364,34719
afternoon,mornings,7,152,159
afternoons,dawns,0,1,1
agai,fors,0,0,0
again,again,810731,810731,1621462
again,ever,235,2868,3103
again,alone,58,171,229
again,down,584,1089,1673
again,go,5799,142,5941
again,hard,91,162,253
again,now,7680,163533,171213
again,once,2584,4636,7220
again,often,383,165,548
again,second,95,185,280
again,simply,363,5,368
again,so,8152,239,8391
again,time,462,180055,180517
again,then,42497,620,43117
again,times,20,834,854
agape,satori,16,0,16
agate,jade,32,27,59
agape,terrified,4,0,4
agate,alabaster,24,8,32
age,background,2325,856,3181
age,citizenship,478,130,608
age,dirt,243,113,356
age,date,1572,771,2343
age,environmental,930,103,1033
age,experience,14074,1614,15688
age,exposure,1768,1006,2774
age,grow,585,508,1093
age,gender,194813,78117,272930
age,growth,1823,1662,3485
age,income,4194,1353,5547
age,must,841,22,863
age,patina,119,32,151
age,office,33,15,48
age,rank,1396,784,2180
age,sex,250207,93148,343355
age,size,11239,13608,24847
age,sorrow,280,22,302
age,smoke,235,144,379
age,stress,721,962,1683
age,usage,349,154,503
age,value,431,500,931
age,wisdom,1523,282,1805
age,youth,1277,2451,3728
aged,beloved,36,16,52
aged,blind,324,179,503
aged,changed,156,65,221
aged,decrepit,342,15,357
aged,died,435,0,435
aged,dignified,35,2,37
aged,feeble,344,82,426
aged,hungry,10,4,14
aged,incompetent,16,16,32
aged,infirm,3550,181,3731
aged,innocent,10,17,27
aged,naughtiness,2,0,2
aged,poor,174,344,518
aged,wise,182,86,268
ageing,longevity,724,128,852
ageist,sexist,145,234,379
ageless,eternal,58,28,86
ageless,exquisite,4,4,8
ageless,gorgeous,2,9,11
agencies,officers,1244,1984,3228
agencies,stuff,32,1,33
agents,informers,802,222,1024
agender,pansexual,11,14,25
agents,members,858,929,1787
agents,policemen,89,31,120
agents,spies,1731,1030,2761
ages,ages,5369,5369,10738
agents,supplies,234,75,309
ages,generations,1007,134,1141
ages,populations,160,146,306
ages,times,339,469,808
aggrandizement,conquest,4,61,65
aggravating,dull,1,6,7
aggravating,placid,0,4,4
aggravation,trouble,9,51,60
aggregate,asphalt,423,533,956
aggression,anger,981,5063,6044
aggression,appeasement,22,6,28
aggression,domination,224,95,319
aggression,kindness,19,3,22
aggression,emotion,92,95,187
aggression,violence,6582,5751,12333
aggressions,frustration,4,3,7
aggressive,angry,852,1865,2717
aggressive,annoying,114,31,145
aggressive,antisocial,933,668,1601
aggressive,broken,2,3,5
aggressive,armed,32,189,221
aggressive,confused,29,70,99
aggressive,energetic,227,304,531
aggressive,impatient,155,138,293
aggressive,lively,16,54,70
aggressive,muscular,67,126,193
aggressive,numerous,44,121,165
aggressive,repetitive,41,33,74
aggressive,rare,339,5023,5362
aggressive,rude,402,933,1335
aggressive,sexual,814,1997,2811
aggressive,strange,44,81,125
aggressive,strong,325,1410,1735
aggressive,tough,268,798,1066
aggressive,warlike,259,162,421
aggressive,vulgar,76,95,171
aggrieved,injured,63,82,145
aggrieved,neglected,13,11,24
aghast,silent,28,50,78
agile,committed,23,9,32
agile,fast,790,3058,3848
agile,fearless,54,22,76
agile,frolicsome,3,0,3
agile,quick,893,2538,3431
agile,slender,12,150,162
agile,responsive,1180,291,1471
agile,swift,193,734,927
agilely,rapidly,2,1,3
agility,precision,334,242,576
agility,speed,2852,15748,18600
agility,skill,365,615,980
agility,strength,1412,7176,8588
aging,anxious,2,0,2
aging,defecation,0,0,0
aging,lonely,28,22,50
aging,ill,670,161,831
aging,frail,65,56,121
agitated,apprehensive,50,17,67
agitated,low,28,72,100
agitated,pale,59,1231,1290
agitated,miserable,27,13,40
agitated,shocked,8,46,54
agitated,sonorous,0,0,0
agitated,uneasy,79,61,140
agitated,unhappy,104,38,142
agitated,upset,837,556,1393
agitated,unreasonable,10,2,12
agitated,wild,28,68,96
agitated,worried,133,93,226
agitation,alarm,272,128,400
agitation,nervousness,82,140,222
agitation,fatigue,42,74,116
agitation,rage,57,34,91
agitation,surprise,33,107,140
agnostic,liberal,22,19,41
agnostic,sceptic,7,7,14
agnosticism,atheism,458,1167,1625
agnosticism,gnosticism,6,7,13
agnostics,atheists,1683,6660,8343
agonized,dismayed,0,3,3
agonized,unearthly,0,0,0
agonized,pleading,0,1,1
agonizing,long,15,859,874
agonizing,new,2,25,27
agony,ecstasy,1507,406,1913
agony,fear,835,813,1648
agony,doubt,51,32,83
agony,tears,173,189,362
agony,terror,973,1011,1984
agony,toil,18,43,61
agoraphobic,recluse,0,4,4
agrarian,economic,46,77,123
agrarian,urban,207,135,342
agree,meet,43,662,705
agree,serious,2,21,23
agreeable,correct,9,13,22
agreeable,good,119,257,376
agreeable,interesting,246,273,519
agreeable,just,20,26,46
agreeable,nice,40,159,199
agreeable,polite,98,314,412
agreeable,smiling,6,36,42
agreeable,sweet,39,315,354
agreed,approved,401,416,817
agreed,thought,177,59,236
agreement,peace,145,140,285
agreement,balance,12,16,28
agrees,demands,14,29,43
agrees,laughs,16,160,176
agrees,waits,26,1,27
agricultural,artisan,50,22,72
agricultural,biological,794,546,1340
agricultural,craft,202,55,257
agricultural,economic,1550,1157,2707
agricultural,food,5109,6236,11345
agricultural,forestry,3716,817,4533
agricultural,industrial,13199,12768,25967
agricultural,maritime,101,46,147
agricultural,mining,1257,1292,2549
agricultural,peaceable,3,23,26
agricultural,tourist,103,42,145
agricultural,trade,357,397,754
agricultural,rural,2624,2600,5224
agriculture,cattle,1566,167,1733
agriculture,commerce,1813,1069,2882
agriculture,drinking,213,298,511
agriculture,crafts,139,139,278
agriculture,development,890,820,1710
agriculture,education,849,958,1807
agriculture,energy,1854,1356,3210
agriculture,farming,1552,2104,3656
agriculture,fertility,230,195,425
agriculture,fisheries,2521,581,3102
agriculture,fishing,2411,1477,3888
agriculture,food,12398,13674,26072
agriculture,forestry,7822,1498,9320
agriculture,gardening,535,318,853
agriculture,harvest,102,106,208
agriculture,hunting,419,311,730
agriculture,intensification,24,3,27
agriculture,mining,2267,1954,4221
agriculture,irrigation,743,370,1113
agriculture,infrastructure,804,642,1446
agriculture,petroleum,72,21,93
agriculture,rain,39,54,93
agriculture,ranching,558,384,942
agriculture,pottery,61,63,124
agriculture,planning,18,83,101
agriculture,tourism,2604,1484,4088
agriculture,trading,109,59,168
agriculture,wine,139,62,201
agriculture,wheat,16,16,32
ague,poverty,0,2,2
ahead,downward,32,8,40
ahoy,hail,0,0,0
ahead,shiver,12,0,12
ahing,umming,0,99,99
ahhed,ummed,0,378,378
ai,nao,0,0,0
aid,come,32,209,241
aid,encouragement,1070,179,1249
aid,comfort,14753,665,15418
aid,consolation,79,14,93
aid,grant,92,53,145
aid,guidance,470,189,659
aid,sympathy,318,579,897
aid,shelter,453,316,769
aid,relief,1309,765,2074
aid,victory,36,20,56
aidance,victory,0,0,0
ailerons,rudder,248,184,432
ailing,sick,48,534,582
aim,fire,4612,131,4743
aim,follow,25,14,39
aim,squeeze,207,3,210
aimless,depressed,81,27,108
aimlessly,blunderingly,0,0,0
aimless,everlasting,0,0,0
aimlessly,unconsciously,8,2,10
air,blood,1805,1817,3622
air,brief,22,4,26
air,bread,58,30,88
air,bus,171,539,710
air,clouds,343,316,659
air,fires,98,126,224
air,exercise,5742,285,6027
air,dust,2423,1862,4285
air,earth,2043,5232,7275
air,food,1946,2188,4134
air,freedom,633,57,690
air,gasoline,461,628,1089
air,gas,3746,7124,10870
air,fuel,16445,23021,39466
air,gravity,292,777,1069
air,ground,14851,10705,25556
air,light,9748,43780,53528
air,joy,41,12,53
air,heat,2252,5866,8118
air,moisture,7934,2178,10112
air,naval,9938,9559,19497
air,motion,195,119,314
air,oil,1482,1778,3260
air,petrol,106,88,194
air,scene,724,216,940
air,sub,1009,44,1053
air,steam,1977,1911,3888
air,style,133,102,235
air,sea,19241,15623,34864
air,sun,11484,3368,14852
air,television,14,337,351
air,tin,2,14,16
air,sunlight,3528,1414,4942
air,ultrasound,4,59,63
air,use,837,467,1304
airbags,seatbelts,273,471,744
air,water,94734,42936,137670
air,vacuum,1421,637,2058
air,wind,1542,1403,2945
aircraft,artillery,880,1155,2035
aircraft,helicopter,729,185,914
aircraft,bricks,0,0,0
aircraft,engines,924,461,1385
aircraft,cars,302,946,1248
aircraft,helicopters,4341,863,5204
aircraft,missiles,2321,1352,3673
aircraft,pilots,1304,1526,2830
aircraft,ships,3637,9323,12960
aircraft,parachutes,29,11,40
aircraft,tanks,987,2826,3813
aircrafts,ships,199,264,463
aired,created,0,177,177
aired,opened,2,119,121
aired,announced,5,39,44
aired,ready,55,7,62
airfields,factories,105,142,247
airily,swift,3,0,3
airfields,ports,341,720,1061
airforce,armies,0,1,1
airlines,routes,136,109,245
airmen,nurses,16,9,25
airplanes,artillery,95,91,186
airplanes,automobiles,390,1040,1430
airplanes,boats,420,654,1074
airplanes,buses,116,269,385
airplanes,cannon,5,5,10
airplanes,cannons,17,14,31
airplanes,helicopters,2481,1088,3569
airplanes,cars,589,1999,2588
airplanes,passengers,29,16,45
airplanes,ships,861,1401,2262
airport,bus,379,47,426
airplanes,pilots,197,148,345
airplanes,satellites,228,143,371
airports,cities,399,668,1067
airports,highways,449,833,1282
airports,seaports,1633,733,2366
airstrikes,artillery,1363,666,2029
airships,balloons,126,384,510
airstrips,roads,28,145,173
airways,tracks,1,0,1
airy,assured,1,0,1
airy,clean,273,809,1082
airy,bright,777,7962,8739
airy,high,45,246,291
airy,large,36,2069,2105
airy,wholesome,23,2,25
airy,light,1587,23944,25531
airy,pleasant,159,114,273
aisy,soft,0,0,0
alarm,anxiety,427,802,1229
alarm,anticipation,27,25,52
alacrity,cheerfulness,74,152,226
alacrity,intelligence,17,9,26
alarm,apprehension,213,172,385
alarm,consternation,307,313,620
alarm,curiosity,129,198,327
alarm,astonishment,129,497,626
alarm,despair,126,16,142
alarm,disgust,196,195,391
alarm,dismay,578,229,807
alarm,fascination,47,30,77
alarm,excitement,284,493,777
alarm,distress,898,315,1213
alarm,fear,571,1471,2042
alarm,indignation,268,153,421
alarm,interest,19,104,123
alarm,fright,93,65,158
alarm,grief,82,144,226
alarm,nervousness,11,24,35
alarm,perplexity,50,101,151
alarm,petulance,2,2,4
alarm,rage,112,132,244
alarm,sorrow,46,126,172
alarm,surprise,272,1657,1929
alarm,terror,329,409,738
alarm,wonder,163,354,517
alarm,triumph,12,15,27
alarm,uneasiness,72,153,225
alarmed,anxious,636,181,817
alarmed,heated,0,10,10
alarmed,hurried,33,8,41
alarmed,nervous,27,52,79
alarmed,excited,167,249,416
alarmed,pained,13,32,45
alarmed,pale,3,135,138
alarmed,startled,34,476,510
alarmed,perplexed,99,109,208
alarmed,surprised,88,1005,1093
alarmed,unhappy,36,16,52
alarming,astounding,2,38,40
alarms,sirens,202,161,363
alarming,new,20,746,766
alarms,contact,23,1,24
alasia,gabrielle,1,0,1
albacore,bluefin,43,27,70
albanian,british,0,0,0
albanian,serbian,0,2,2
albums,documentaries,11,5,16
albums,mixtapes,357,244,601
albums,singles,4926,4649,9575
albums,videos,479,208,687
alchemical,hermetical,8,5,13
alchemy,hermeticism,24,28,52
alchemy,medicine,125,195,320
alcohol,barbiturates,451,370,821
alcohol,chloroform,260,98,358
alcohol,cheese,55,132,187
alcohol,cigarettes,5845,5561,11406
alcohol,cocaine,5496,5465,10961
alcohol,depression,612,5542,6154
alcohol,drugs,33294,67751,101045
alcohol,money,177,344,521
alcohol,ether,1040,511,1551
alcohol,mosquitoes,0,0,0
alcohol,painkillers,312,320,632
alcohol,singing,32,4,36
alcohol,phenobarbital,32,19,51
alcohol,sex,1690,1909,3599
alcohol,smoking,6663,35761,42424
alcohol,summertime,0,1,1
alcohol,war,56,23,79
alcohol,water,6554,5836,12390
alcoholics,homosexuals,11,9,20
alcoholism,depression,1859,2281,4140
alcoholism,smoking,498,797,1295
alcoholism,violence,352,286,638
alcohols,water,827,1013,1840
alcohols,amines,1698,643,2341
aldehydes,ketones,8910,2306,11216
alder,laurels,0,3,3
alder,willow,620,610,1230
alders,sallies,0,4,4
aldermen,millionaires,0,8,8
alders,willows,356,484,840
ale,beef,55,448,503
alert,awake,1930,9623,11553
alert,brusque,2,3,5
alert,bright,246,1813,2059
alert,capable,314,41,355
alert,careful,330,296,626
alert,curious,385,150,535
alert,cheerful,198,153,351
alert,clear,378,606,984
alert,eager,479,190,669
alert,erect,62,248,310
alert,hearty,17,7,24
alert,excited,141,73,214
alert,expectant,148,33,181
alert,keen,223,441,664
alert,listening,254,33,287
alert,proud,12,50,62
alert,oriented,4855,124,4979
alert,receptive,149,34,183
alert,screech,0,3,3
alert,suspicious,274,306,580
alert,talkative,108,8,116
alert,vigorous,255,157,412
alert,upright,97,397,494
alert,wary,472,322,794
alert,watchful,1151,442,1593
alertness,uneasiness,0,0,0
alertness,awareness,361,285,646
alertness,power,22,30,52
alertness,vigor,46,107,153
alerts,lists,5,38,43
alerts,warnings,1462,873,2335
alfajor,rice,0,0,0
alf,remembrance,0,0,0
alfred,neil,0,0,0
alfalfa,weeds,19,16,35
alga,carrot,0,0,0
algae,crabs,14,30,44
algae,amoebae,24,12,36
algae,cyanobacteria,2626,971,3597
algae,diatoms,902,109,1011
algae,plants,2477,5622,8099
algae,fungi,1738,2060,3798
algae,hornworts,22,6,28
algae,salts,3,10,13
algae,pondweed,9,7,16
algae,shellfish,90,591,681
algebraic,mathematical,43,45,88
algebraic,differential,1590,1107,2697
algerian,french,1,1,2
algebraic,transcendental,453,71,524
algerian,moroccan,1,0,1
algorithms,patterns,92,207,299
algorithmic,systematic,16,49,65
alibis,philosophies,0,3,3
alibis,witnesses,11,19,30
alicorns,unicorns,3,19,22
alien,contradictory,14,5,19
alien,human,739,2332,3071
alien,strange,602,1993,2595
aliens,humans,789,2497,3286
aliens,marines,31,58,89
aliens,sojourners,65,10,75
aliens,weddings,5,0,5
alive,beautiful,564,395,959
alighted,entering,10,0,10
alive,breathing,3607,298,3905
alive,brilliant,45,66,111
alive,bright,227,798,1025
