condition,layer,mode,split,k,mean_r2,sd_r2
attn_zeroed,10,mean_pooled,word_novel,15,0.496199,0.015865
attn_zeroed,10,words_only,pair_novel,1,0.317233,0.00711
attn_zeroed,10,words_only,pair_novel,2,0.389889,0.004876
attn_zeroed,10,words_only,pair_novel,3,0.430868,0.005022
attn_zeroed,10,words_only,pair_novel,4,0.468314,0.004951
attn_zeroed,10,words_only,pair_novel,5,0.481694,0.005283
attn_zeroed,10,words_only,pair_novel,6,0.490495,0.005307
attn_zeroed,10,words_only,pair_novel,7,0.498275,0.005105
attn_zeroed,10,words_only,pair_novel,8,0.501649,0.005097
attn_zeroed,10,words_only,pair_novel,9,0.504112,0.005056
attn_zeroed,10,words_only,pair_novel,10,0.505904,0.005118
attn_zeroed,10,words_only,pair_novel,11,0.507314,0.005093
attn_zeroed,10,words_only,pair_novel,12,0.508141,0.00493
attn_zeroed,10,words_only,pair_novel,13,0.508575,0.004841
attn_zeroed,10,words_only,pair_novel,14,0.508929,0.004856
attn_zeroed,10,words_only,pair_novel,15,0.509191,0.004806
attn_zeroed,10,words_only,word_novel,1,0.31474,0.021847
attn_zeroed,10,words_only,word_novel,2,0.385531,0.024983
attn_zeroed,10,words_only,word_novel,3,0.423761,0.023862
attn_zeroed,10,words_only,word_novel,4,0.458404,0.017409
attn_zeroed,10,words_only,word_novel,5,0.47041,0.017243
attn_zeroed,10,words_only,word_novel,6,0.476562,0.017658
attn_zeroed,10,words_only,word_novel,7,0.4829,0.020022
attn_zeroed,10,words_only,word_novel,8,0.485778,0.01961
attn_zeroed,10,words_only,word_novel,9,0.48741,0.018908
attn_zeroed,10,words_only,word_novel,10,0.488965,0.019804
attn_zeroed,10,words_only,word_novel,11,0.489835,0.019518
attn_zeroed,10,words_only,word_novel,12,0.490331,0.019739
attn_zeroed,10,words_only,word_novel,13,0.490645,0.019778
attn_zeroed,10,words_only,word_novel,14,0.49118,0.019474
attn_zeroed,10,words_only,word_novel,15,0.491347,0.019122
attn_zeroed,11,mean_pooled,pair_novel,1,0.31014,0.007487
attn_zeroed,11,mean_pooled,pair_novel,2,0.401431,0.005659
attn_zeroed,11,mean_pooled,pair_novel,3,0.448763,0.00622
attn_zeroed,11,mean_pooled,pair_novel,4,0.467327,0.006417
attn_zeroed,11,mean_pooled,pair_novel,5,0.481827,0.006541
attn_zeroed,11,mean_pooled,pair_novel,6,0.49094,0.00588
attn_zeroed,11,mean_pooled,pair_novel,7,0.495786,0.005413
attn_zeroed,11,mean_pooled,pair_novel,8,0.499712,0.005441
attn_zeroed,11,mean_pooled,pair_novel,9,0.503644,0.005713
attn_zeroed,11,mean_pooled,pair_novel,10,0.505897,0.005708
attn_zeroed,11,mean_pooled,pair_novel,11,0.507573,0.005623
attn_zeroed,11,mean_pooled,pair_novel,12,0.508438,0.005631
attn_zeroed,11,mean_pooled,pair_novel,13,0.509069,0.00556
attn_zeroed,11,mean_pooled,pair_novel,14,0.50953,0.005598
attn_zeroed,11,mean_pooled,pair_novel,15,0.509824,0.005638
attn_zeroed,11,mean_pooled,word_novel,1,0.306388,0.022133
attn_zeroed,11,mean_pooled,word_novel,2,0.393352,0.023532
attn_zeroed,11,mean_pooled,word_novel,3,0.438333,0.017168
attn_zeroed,11,mean_pooled,word_novel,4,0.455442,0.015861
attn_zeroed,11,mean_pooled,word_novel,5,0.467636,0.019018
attn_zeroed,11,mean_pooled,word_novel,6,0.474202,0.019662
attn_zeroed,11,mean_pooled,word_novel,7,0.478586,0.018935
attn_zeroed,11,mean_pooled,word_novel,8,0.480412,0.018283
attn_zeroed,11,mean_pooled,word_novel,9,0.482602,0.017773
attn_zeroed,11,mean_pooled,word_novel,10,0.483732,0.016972
attn_zeroed,11,mean_pooled,word_novel,11,0.484548,0.016382
attn_zeroed,11,mean_pooled,word_novel,12,0.484767,0.016258
attn_zeroed,11,mean_pooled,word_novel,13,0.484945,0.016199
attn_zeroed,11,mean_pooled,word_novel,14,0.485223,0.016208
attn_zeroed,11,mean_pooled,word_novel,15,0.485455,0.016325
attn_zeroed,11,words_only,pair_novel,1,0.320923,0.007159
attn_zeroed,11,words_only,pair_novel,2,0.388118,0.004861
attn_zeroed,11,words_only,pair_novel,3,0.421269,0.005227
attn_zeroed,11,words_only,pair_novel,4,0.45584,0.005098
attn_zeroed,11,words_only,pair_novel,5,0.468597,0.005321
attn_zeroed,11,words_only,pair_novel,6,0.480895,0.005434
attn_zeroed,11,words_only,pair_novel,7,0.487413,0.005443
attn_zeroed,11,words_only,pair_novel,8,0.492859,0.005762
attn_zeroed,11,words_only,pair_novel,9,0.495993,0.005728
attn_zeroed,11,words_only,pair_novel,10,0.497624,0.00579
attn_zeroed,11,words_only,pair_novel,11,0.498753,0.005653
attn_zeroed,11,words_only,pair_novel,12,0.499566,0.005612
attn_zeroed,11,words_only,pair_novel,13,0.500013,0.005593
attn_zeroed,11,words_only,pair_novel,14,0.500367,0.005593
attn_zeroed,11,words_only,pair_novel,15,0.500586,0.005584
attn_zeroed,11,words_only,word_novel,1,0.3184,0.021972
attn_zeroed,11,words_only,word_novel,2,0.384246,0.027153
attn_zeroed,11,words_only,word_novel,3,0.414619,0.026342
attn_zeroed,11,words_only,word_novel,4,0.446173,0.022418
attn_zeroed,11,words_only,word_novel,5,0.458006,0.020522
attn_zeroed,11,words_only,word_novel,6,0.4685,0.020267
attn_zeroed,11,words_only,word_novel,7,0.47302,0.019929
attn_zeroed,11,words_only,word_novel,8,0.477999,0.021289
attn_zeroed,11,words_only,word_novel,9,0.480024,0.020431
attn_zeroed,11,words_only,word_novel,10,0.481557,0.02003
attn_zeroed,11,words_only,word_novel,11,0.482707,0.019883
attn_zeroed,11,words_only,word_novel,12,0.483593,0.019353
attn_zeroed,11,words_only,word_novel,13,0.484062,0.019158
attn_zeroed,11,words_only,word_novel,14,0.484465,0.019181
attn_zeroed,11,words_only,word_novel,15,0.484719,0.019223
attn_zeroed,12,mean_pooled,pair_novel,1,0.352503,0.005382
attn_zeroed,12,mean_pooled,pair_novel,2,0.409106,0.00678
attn_zeroed,12,mean_pooled,pair_novel,3,0.437041,0.006854
attn_zeroed,12,mean_pooled,pair_novel,4,0.457725,0.006649
attn_zeroed,12,mean_pooled,pair_novel,5,0.467596,0.006038
attn_zeroed,12,mean_pooled,pair_novel,6,0.473609,0.005619
attn_zeroed,12,mean_pooled,pair_novel,7,0.476908,0.006049
attn_zeroed,12,mean_pooled,pair_novel,8,0.479016,0.006011
attn_zeroed,12,mean_pooled,pair_novel,9,0.479782,0.006018
attn_zeroed,12,mean_pooled,pair_novel,10,0.480253,0.006135
attn_zeroed,12,mean_pooled,pair_novel,11,0.480606,0.006117
attn_zeroed,12,mean_pooled,pair_novel,12,0.480884,0.00602
attn_zeroed,12,mean_pooled,pair_novel,13,0.481038,0.006042
attn_zeroed,12,mean_pooled,pair_novel,14,0.481129,0.006048
attn_zeroed,12,mean_pooled,pair_novel,15,0.481198,0.006031
attn_zeroed,12,mean_pooled,word_novel,1,0.348865,0.016691
attn_zeroed,12,mean_pooled,word_novel,2,0.403524,0.018761
attn_zeroed,12,mean_pooled,word_novel,3,0.428224,0.018911
attn_zeroed,12,mean_pooled,word_novel,4,0.443702,0.022187
attn_zeroed,12,mean_pooled,word_novel,5,0.449432,0.022078
attn_zeroed,12,mean_pooled,word_novel,6,0.452822,0.02232
attn_zeroed,12,mean_pooled,word_novel,7,0.4538,0.02212
attn_zeroed,12,mean_pooled,word_novel,8,0.454363,0.021432
attn_zeroed,12,mean_pooled,word_novel,9,0.454852,0.021564
attn_zeroed,12,mean_pooled,word_novel,10,0.455241,0.021061
attn_zeroed,12,mean_pooled,word_novel,11,0.455428,0.021385
attn_zeroed,12,mean_pooled,word_novel,12,0.455623,0.021236
attn_zeroed,12,mean_pooled,word_novel,13,0.455742,0.021225
attn_zeroed,12,mean_pooled,word_novel,14,0.455675,0.020987
attn_zeroed,12,mean_pooled,word_novel,15,0.455819,0.020993
attn_zeroed,12,words_only,pair_novel,1,0.260598,0.004056
attn_zeroed,12,words_only,pair_novel,2,0.373319,0.005131
attn_zeroed,12,words_only,pair_novel,3,0.415575,0.005131
attn_zeroed,12,words_only,pair_novel,4,0.436603,0.005106
attn_zeroed,12,words_only,pair_novel,5,0.447856,0.00478
attn_zeroed,12,words_only,pair_novel,6,0.453098,0.004985
attn_zeroed,12,words_only,pair_novel,7,0.456915,0.005099
attn_zeroed,12,words_only,pair_novel,8,0.459208,0.005205
attn_zeroed,12,words_only,pair_novel,9,0.460569,0.00515
attn_zeroed,12,words_only,pair_novel,10,0.461265,0.005198
attn_zeroed,12,words_only,pair_novel,11,0.461625,0.005134
attn_zeroed,12,words_only,pair_novel,12,0.461826,0.005129
attn_zeroed,12,words_only,pair_novel,13,0.461992,0.005134
attn_zeroed,12,words_only,pair_novel,14,0.462039,0.005145
attn_zeroed,12,words_only,pair_novel,15,0.462132,0.005163
attn_zeroed,12,words_only,word_novel,1,0.256454,0.022392
attn_zeroed,12,words_only,word_novel,2,0.369844,0.023441
attn_zeroed,12,words_only,word_novel,3,0.408846,0.018689
attn_zeroed,12,words_only,word_novel,4,0.425056,0.021872
attn_zeroed,12,words_only,word_novel,5,0.433492,0.021822
attn_zeroed,12,words_only,word_novel,6,0.43705,0.02033
attn_zeroed,12,words_only,word_novel,7,0.440941,0.020155
attn_zeroed,12,words_only,word_novel,8,0.442737,0.020059
attn_zeroed,12,words_only,word_novel,9,0.443673,0.021297
attn_zeroed,12,words_only,word_novel,10,0.44405,0.021197
attn_zeroed,12,words_only,word_novel,11,0.444585,0.021292
attn_zeroed,12,words_only,word_novel,12,0.444704,0.02113
attn_zeroed,12,words_only,word_novel,13,0.444842,0.021244
attn_zeroed,12,words_only,word_novel,14,0.444819,0.021336
attn_zeroed,12,words_only,word_novel,15,0.444916,0.021415
